start_hhmmss,end_hhmmss,text
00:43:23,00:43:24,- I'm from a New Hampshire.
00:43:24,00:43:25,"- Oh, okay."
00:43:25,00:43:27,"- I don't know what the symbol is,"
00:43:27,00:43:28,but I can tell you the motto.
00:43:28,00:43:30,"I went down a state motto rabbit hole,"
00:43:30,00:43:32,"but the motto in New Hampshire,"
00:43:32,00:43:34,"which some people tape over,"
00:43:34,00:43:36,because it's a little inflammatory.
00:43:36,00:43:39,"Our motto is, ""Live free or die."""
00:43:39,00:43:41,- I've seen that. - I've seen that.
00:43:41,00:43:42,- Yeah. - And you can apparently
00:43:42,00:43:44,be arrested for taping over the motto
00:43:44,00:43:46,on your license plate on your car.
00:43:46,00:43:49,- Surely taping over it is living free.
00:43:49,00:43:50,Surely that is lived doing what you want.
00:43:50,00:43:51,- Would you let me think?
00:43:51,00:43:53,"- I said, okay, so that's much more inflammatory"
00:43:53,00:43:56,"than New Mexico's, where the state slogan is,"
00:43:56,00:43:58,everybody is somebody in New Mexico.
00:43:58,00:44:00,Much less controversial.
00:44:00,00:44:01,- It was good.
00:44:01,00:44:02,"- Okay, Colorado, right?"
00:44:02,00:44:05,"The state motto of Colorado is,"
00:44:05,00:44:07,nothing without providence.
00:44:07,00:44:08,"You'd think that would be Rhode Island,"
00:44:08,00:44:11,because providence is the capital of Rhode Island.
00:44:11,00:44:15,"But Rhode Island, the state motto is simply hope."
00:44:15,00:44:18,"When I was studying chewing for a book called ""Gulp,"""
00:44:18,00:44:22,"and I was talking to this guy who was talking about what we do,"
00:44:22,00:44:24,"and we chew, and reduce this material,"
00:44:24,00:44:26,"and then we form it into a bolus,"
00:44:26,00:44:28,which is the swallowable state.
00:44:28,00:44:31,"And I thought that should be the Rhode Island,"
00:44:31,00:44:33,"because it's so small, the Rhode Island,"
00:44:33,00:44:35,the swallowable state. - That's really good.
00:44:35,00:44:38,- Do you know what the official reptile
00:44:38,00:44:39,of New Mexico is?
00:44:39,00:44:41,"Did you come across this, guys?"
00:44:41,00:44:42,- No.
00:44:42,00:44:43,- It is-- - Elamonster?
00:44:43,00:44:47,"- No, good guess, it is the leaping lesbian lizard."
00:44:47,00:44:48,- Wow.
00:44:48,00:44:50,"- So, in fact-- - We know it."
00:44:50,00:44:54,"- Most people, most people would call it"
00:44:54,00:44:57,the New Mexico Whiptail Lizard.
00:44:57,00:44:59,Or you might even know it as
00:44:59,00:45:03,"""Knemidophorus neo-Mexicanos."""
00:45:03,00:45:04,"- Oh, yes, I would do it."
00:45:04,00:45:06,"- Oh, yeah, right, that one."
00:45:06,00:45:08,- But it's become a bit of an idol
00:45:08,00:45:11,"for the LGBTQ community,"
00:45:11,00:45:13,"because all members of the species are female,"
00:45:13,00:45:15,and they reproduce asexually
00:45:15,00:45:17,through miscellaneous. - No way.
00:45:17,00:45:20,"- And so, they've been known online"
00:45:20,00:45:22,as the leaping lesbian lizard.
00:45:22,00:45:25,"They inspired a Pokemon called Salazel,"
00:45:25,00:45:28,and they're the name of an ultimate frisbee team
00:45:28,00:45:30,in some college somewhere.
00:45:30,00:45:33,But they're also the official reptile of New Mexico.
00:45:33,00:45:36,"- It's really random, what states get what?"
00:45:36,00:45:37,"That it was not random, but I mean,"
00:45:37,00:45:40,it turns out there's no restrictions on it.
00:45:40,00:45:43,"So, California has a state slug."
00:45:43,00:45:47,- The banana slug. - The banana slug.
00:45:47,00:45:48,- I know it. - Recently signed in.
00:45:48,00:45:52,"- Yeah, it's the team mascot for Santa Cruz."
00:45:52,00:45:53,"- Uh-huh. - Or the free, yeah."
00:45:53,00:45:54,- And then there was a two-hour feature
00:45:54,00:45:57,"of this genitals, nature."
00:45:57,00:45:58,"- Well, I don't know."
00:45:58,00:46:00,"- I think they are, but that's nothing to do"
00:46:00,00:46:01,with the slug dreams.
00:46:01,00:46:03,(laughing)
00:46:03,00:46:05,"- The students of Santa Cruz, yeah."
00:46:05,00:46:07,(laughing)
00:46:07,00:46:09,- But there's just no restriction on it.
00:46:09,00:46:12,"So, 20 states have a state soil."
00:46:12,00:46:12,- Yeah. - Wow.
00:46:12,00:46:15,"- Oregon has a state seashell,"
00:46:15,00:46:17,the Oregon hairy triton.
00:46:17,00:46:20,An official Oregon stake has been proposed.
00:46:20,00:46:21,I'm not sure if it's been adopted.
00:46:21,00:46:23,"That is, of course, T-bone."
00:46:23,00:46:25,"And basically, there's just no restriction"
00:46:25,00:46:26,on what becomes a state symbol.
00:46:26,00:46:29,"So, it's often, I would say, child-driven."
00:46:29,00:46:30,"- Yeah. - You know, I guess."
00:46:30,00:46:31,- It's willing school children
00:46:31,00:46:33,might have a campaign.
00:46:33,00:46:34,"You know, we want the state muffin"
00:46:34,00:46:36,"to be the blue, very muffin."
00:46:36,00:46:38,But that can lead to disaster
00:46:38,00:46:40,"because, often, you'll end up with this being proposed"
00:46:40,00:46:41,in a state legislature.
00:46:41,00:46:43,"And a load of policies are saying,"
00:46:43,00:46:45,"""What is this shit about a state wasp?"""
00:46:45,00:46:47,- While a group of crustball and nine-year-olds
00:46:47,00:46:51,"look on, saying, ""Well, it's a really great local wasp,"
00:46:51,00:46:53,"but it's important, you know."""
00:46:53,00:46:58,"- They have, there's state stars, as well,"
00:46:58,00:47:02,"as in outer space, so Delaware has one,"
00:47:02,00:47:04,which is called the Delaware Diamond.
00:47:04,00:47:06,"And it was given it, despite the fact"
00:47:06,00:47:08,"that it's not an official star,"
00:47:08,00:47:11,as in it's not recognized by an astronomical community
00:47:11,00:47:12,with that name.
00:47:12,00:47:14,"It was a name that was given to it by,"
00:47:14,00:47:16,"you know, you can just buy a star"
00:47:16,00:47:17,on the international star register.
00:47:17,00:47:18,"- Okay. - Yeah, yeah, yeah, yeah."
00:47:18,00:47:19,- I've got one.
00:47:19,00:47:20,It's called Triberland.
00:47:20,00:47:22,Someone bought one and called it the Delaware Diamond.
00:47:22,00:47:24,And that has become the state star.
00:47:24,00:47:29,- Do you know Virginia has a state Shakespeare Festival?
00:47:29,00:47:31,"- I was just saying, sure."
00:47:31,00:47:34,- It's the Virginia Shakespeare Festival.
00:47:34,00:47:39,"- Well, apparently there's a few different ones."
00:47:39,00:47:41,"And the people who ran this particular one,"
00:47:41,00:47:42,"which is the oldest one in Virginia,"
00:47:42,00:47:45,they wanted to get some more kudos
00:47:45,00:47:47,over the other Shakespeare festivals.
00:47:47,00:47:49,"So they said to some politician,"
00:47:49,00:47:50,"""Can you make us the official one?"""
00:47:50,00:47:51,And they did.
00:47:51,00:47:52,"- So yeah, sometimes it feels like it's being done"
00:47:52,00:47:54,as just exactly like that.
00:47:54,00:47:55,- It's a marketing ploy.
00:47:55,00:47:57,"These are, like, marketing ploy."
00:47:57,00:48:01,- Like all of the international Worcestershire sauce day
00:48:01,00:48:02,and international.
00:48:02,00:48:04,Anything you would find in the world.
00:48:04,00:48:06,There's an international day.
00:48:06,00:48:07,- It can be positive.
00:48:07,00:48:09,"I mean, if it's raising awareness of,"
00:48:09,00:48:12,"let's say the banana slug was endangered in some areas,"
00:48:12,00:48:16,it's a nice way for education and local policy.
00:48:16,00:48:18,"- Guys, guys, guys, hear me out."
00:48:18,00:48:20,The official podcast of Wyoming.
00:48:20,00:48:21,Come on. - Yes.
00:48:21,00:48:23,- Let's get the campaign started.
00:48:23,00:48:24,- That's a great idea.
00:48:24,00:48:26,"- Yeah, why not?"
00:48:26,00:48:27,"- Well, we love Wyoming."
00:48:27,00:48:29,I recently learned how to say it correctly.
00:48:29,00:48:33,"So, yes, like, I forgot."
00:48:33,00:48:36,We are used in Wyoming to scare off bears.
00:48:36,00:48:36,- Yeah.
00:48:36,00:48:37,- For that.
00:48:37,00:48:39,"So people, we've got messages, Mary,"
00:48:39,00:48:41,"from people who, when they're doing hikes,"
00:48:41,00:48:42,they will play us out loud on speakers
00:48:42,00:48:44,so that bears don't come
00:48:44,00:48:48,because they hear chatter of various humans clustered together.
00:48:48,00:48:48,"- I mean, as we now know,"
00:48:48,00:48:50,you can just shove your arm down their throats
00:48:50,00:48:51,and that's actually just as good
00:48:51,00:48:53,as listening to the podcast.
00:48:53,00:48:57,"But, no, but sometimes they get rejected as well."
00:48:57,00:49:00,So I think that I read a great list of Minnesota's
00:49:00,00:49:02,rejected state icons.
00:49:02,00:49:07,State fossil is not the giant beaver.
00:49:07,00:49:10,"For some reason, that did not clear the legal threshold."
00:49:10,00:49:13,Despite a Minnesota paleontologist
00:49:13,00:49:14,issuing this very moving speech
00:49:14,00:49:19,"where they said, Minnesota has a deep connection to beavers."
00:49:19,00:49:20,- What is this being?
00:49:20,00:49:22,"- Mary, what's going on?"
00:49:22,00:49:25,- Can I leave you with the state motto of Michigan?
00:49:25,00:49:25,- Yeah.
00:49:26,00:49:31,"- If you seek a pleasant peninsula, look about you."
00:49:31,00:49:35,"- You seek a pleasant peninsula, look about you."
00:49:35,00:49:37,- There you go.
00:49:37,00:49:40,"- Here's another very vague Washington state,"
00:49:40,00:49:43,"buy and buy, what does that mean?"
00:49:43,00:49:44,"- Buy now, yeah, yeah."
00:49:44,00:49:47,"- But, it's not be you, why that?"
00:49:47,00:49:47,"- Oh, okay."
00:49:47,00:49:48,- That could actually be you.
00:49:48,00:49:49,"- Oh, right."
00:49:49,00:49:50,"- It's be why, buy and buy."
00:49:50,00:49:52,"- Buy and buy, buy and buy."
00:49:52,00:49:54,- You bring up Michigan.
00:49:54,00:49:55,They've got a state song as well.
00:49:55,00:49:57,Which is called My Michigan.
00:49:57,00:49:59,And it's the official state song.
00:49:59,00:50:02,"However, they rarely get to perform it"
00:50:02,00:50:05,because the state failed to purchase the copyright
00:50:05,00:50:06,from the song's authors.
00:50:06,00:50:09,"Therefore, they're not allowed to use it."
00:50:09,00:50:11,But they've kept it as their song
00:50:11,00:50:14,because the copyright will lapse at the end of 2028.
00:50:14,00:50:17,So they're so close to now being able to use it
00:50:17,00:50:19,in various different places.
00:50:19,00:50:21,And then one other one is in California.
00:50:21,00:50:22,"There's an official state song,"
00:50:22,00:50:25,which is I love you California.
00:50:25,00:50:29,And it has been used in a video game
00:50:29,00:50:32,called Civilization 6 Gathering Storm.
00:50:32,00:50:33,There's a moment where you're constructing
00:50:33,00:50:35,"the Golden Gate Bridge,"
00:50:35,00:50:37,which doesn't need to be in San Francisco.
00:50:37,00:50:38,But you just build it in the game
00:50:38,00:50:40,and it needs to act as a bridge.
00:50:40,00:50:43,"And as they're building it, it plays this song."
00:50:43,00:50:46,And it also reads out lines from Percy Shelley's
00:50:46,00:50:50,"A Bridal Song, which has the Golden Gates of Sleep"
00:50:50,00:50:52,Unbar as the opening line.
00:50:52,00:50:54,"Now, what's a crazy thing about this,"
00:50:54,00:50:57,"not super crazy, but a weird coincidence,"
00:50:57,00:51:00,is the music to this song I love you California
00:51:00,00:51:03,was written by a man called Frankenstein.
00:51:03,00:51:05,They've paired up Shelley with Frankenstein.
00:51:05,00:51:06,Brilliant.
00:51:06,00:51:07,It's not wild.
00:51:07,00:51:09,I feel like you're the first person
00:51:09,00:51:10,"to make this connection, Dan."
00:51:10,00:51:11,That's quite-- Yes.
00:51:11,00:51:12,That's recommend.
00:51:12,00:51:16,I don't feel like it got the goose bump raising.
00:51:16,00:51:19,"No, not a bear getting in my head,"
00:51:19,00:51:23,which kind of makes sense for why no one spotted that before.
00:51:23,00:51:26,"I think I zoned out there for a minute, right now."
00:51:26,00:51:29,[LAUGHTER]
00:51:29,00:51:32,And your fact was about there being only one American state
00:51:32,00:51:34,with official smell.
00:51:34,00:51:37,"There are other states with official smell,"
00:51:37,00:51:40,"like national states, so countries."
00:51:40,00:51:44,"There was a thing called the World Sensorium, which"
00:51:44,00:51:46,was a project where they asked countries around the world
00:51:46,00:51:48,to name their national smell.
00:51:48,00:51:51,Nearly a quarter of the world's population
00:51:51,00:51:55,identified with the same smell.
00:51:55,00:51:57,Some of these are like larger countries.
00:51:57,00:51:59,That's why it's a culture of the population.
00:51:59,00:52:02,But there was 11 countries that officially
00:52:02,00:52:06,cited a particular smell that no other country did.
00:52:06,00:52:07,Can you guess what it is?
00:52:07,00:52:10,"It's so large, isn't it?"
00:52:10,00:52:12,"Oh, no, do you all pour on?"
00:52:12,00:52:13,Is that it?
00:52:13,00:52:14,It's not that.
00:52:14,00:52:15,No.
00:52:15,00:52:16,"Cinnamon, speaking cookies."
00:52:16,00:52:19,Cinnamon's a good call in that it's--
00:52:19,00:52:20,Cinnamon.
00:52:20,00:52:22,A naturally occurring thing.
00:52:22,00:52:23,It was Jasmine.
00:52:23,00:52:24,Oh.
00:52:24,00:52:26,"Yeah, yeah, yeah, yeah."
00:52:26,00:52:28,"There may be a lot of agreement on nice smells,"
00:52:28,00:52:31,but there's a lot of disagreement on bad smells.
00:52:31,00:52:32,What constitutes a bad smell?
00:52:32,00:52:36,"The US military was trying to create a non-lethal weapon,"
00:52:36,00:52:38,something they would just clear a room.
00:52:38,00:52:41,And they wanted it to be internationally useful.
00:52:41,00:52:45,"So this woman, Pam Dalton, at the Monal Chemical Sensor,"
00:52:45,00:52:48,"went around the world with vials containing vomit smells,"
00:52:48,00:52:55,"sewage smell, and something called US military latrine smell."
00:52:55,00:52:57,And she presented these to different cultures
00:52:57,00:52:58,in different countries.
00:52:58,00:53:00,"And she asked things like, would you"
00:53:00,00:53:04,"consider this smell edible, wearable, pleasant?"
00:53:04,00:53:05,I was a whole list.
00:53:05,00:53:08,"And there were some people were like, yeah, vomit."
00:53:08,00:53:08,That's wearable.
00:53:08,00:53:11,I would point that that's perfume.
00:53:11,00:53:15,"In the end, they did a mix because they realized--"
00:53:15,00:53:17,"not only does it have to be off-putting,"
00:53:17,00:53:20,"but something weird and unidentifiable,"
00:53:20,00:53:23,because that'll freak people out.
00:53:23,00:53:24,"Why did they use that again, Paul?"
00:53:24,00:53:24,Mary?
00:53:24,00:53:26,It would be in a grenade or something.
00:53:26,00:53:27,You'd throw it into a room.
00:53:27,00:53:29,It was so vial that everyone would leave the room.
00:53:29,00:53:31,"Yeah, like a non-lethal weapon."
00:53:31,00:53:32,It was a non-lethal weapon.
00:53:32,00:53:35,Do we know what they went with as a smell at the end?
00:53:35,00:53:36,"Yeah, I smelled it."
00:53:36,00:53:38,And it's pretty bad.
00:53:38,00:53:42,It was heavy on the US Army latrine smell.
00:53:42,00:53:44,[LAUGHTER]
00:53:44,00:53:47,"You know, I spent time at this place, Hilltop Labs,"
00:53:47,00:53:52,"where they do testing of deodorant type things,"
00:53:52,00:53:55,"like cat litter or underarm deodorant,"
00:53:55,00:53:57,things that are supposed to fight bad smells.
00:53:57,00:54:00,"So you want to be careful with their refrigerator,"
00:54:00,00:54:02,because they have some horrible things in there.
00:54:02,00:54:04,"And I said, what is the worst--"
00:54:04,00:54:08,"you guys, what's the worst smell that there is?"
00:54:08,00:54:11,And they said incubated saliva.
00:54:11,00:54:13,Oh.
00:54:13,00:54:14,Interesting.
00:54:14,00:54:15,Incubated saliva.
00:54:15,00:54:16,Incubated.
00:54:16,00:54:17,Rotten.
00:54:17,00:54:20,Just leave it in some warm environment and let it fester.
00:54:20,00:54:21,Right.
00:54:21,00:54:21,Incubated.
00:54:21,00:54:22,That was their vote.
00:54:22,00:54:23,Wow.
00:54:23,00:54:26,"So just go quickly back to this world, Sensorium."
00:54:26,00:54:30,Do you know what the United Kingdom's official smell was?
00:54:30,00:54:33,It's going to be like a full English breakfast.
00:54:33,00:54:36,The whole mixture of a whole English.
00:54:36,00:54:37,Good guess.
00:54:37,00:54:41,I'll say a nice conquer.
00:54:41,00:54:42,"No, it was incubated saliva."
00:54:42,00:54:43,"No, it wasn't."
00:54:43,00:54:50,It was the smell of seawind rolling through a land of grass.
00:54:50,00:54:51,"Oh, nice."
00:54:51,00:54:53,That does actually sound quite nice.
00:54:53,00:54:55,"Do you have France there, James?"
00:54:55,00:54:57,Not on my list.
00:54:57,00:55:00,I can tell you that coffee was quite a lot of places.
00:55:00,00:55:02,"Georgia, Germany, mold over in Uzbekistan"
00:55:02,00:55:04,"chose the smell of grapes, which I don't"
00:55:04,00:55:06,think smell of anything.
00:55:06,00:55:07,Nice.
00:55:07,00:55:08,"Oh, no, I do."
00:55:08,00:55:09,I get grapes.
00:55:09,00:55:09,Really?
00:55:09,00:55:10,"Yeah, I get grapes now."
00:55:10,00:55:11,Yeah.
00:55:11,00:55:13,Smells great.
00:55:13,00:55:19,"OK, well, we need to wrap up on that joke."
00:55:19,00:55:20,That was a good one.
00:55:20,00:55:23,Unless you want to wrap up on the Frankenstein bit earlier.
00:55:23,00:55:23,I don't know.
00:55:23,00:55:25,"Give me your option, Simon."
00:55:25,00:55:32,"OK, that is it."
00:55:32,00:55:33,That is all of our facts.
00:55:33,00:55:35,Thank you so much for listening.
00:55:35,00:55:37,If you'd like to get in contact with any of us
00:55:37,00:55:38,about the things that we've said over the course
00:55:38,00:55:40,"of this podcast, we're all online."
00:55:40,00:55:43,"I'm on @Streiberland on Instagram, James."
00:55:43,00:55:46,@MyInstagram is no such thing as James Harkin.
00:55:46,00:55:46,Andy.
00:55:46,00:55:48,@AndruhunterM.
00:55:48,00:55:50,"And Mary, you're on Instagram as well."
00:55:50,00:55:52,"Yeah, author Mary Roach."
00:55:52,00:55:52,Yeah.
00:55:52,00:55:56,"And for everyone listening, Mary's new book is out."
00:55:56,00:55:58,"Now, replaceable you, get it."
00:55:58,00:56:02,"But also, just like we're talking to the best there is here."
00:56:02,00:56:03,Fuzz was incredible.
00:56:03,00:56:06,"Grunt, all about the military."
00:56:06,00:56:10,"At QI, books like ""Packing from Mars"" and ""Bonk"" and all"
00:56:10,00:56:12,"the stiff, we used all of it."
00:56:12,00:56:15,All of QI is basically just shredding Mary's book into questions.
00:56:15,00:56:17,"Well, you're welcome."
00:56:17,00:56:21,"For legal reasons, I want to say that we did lots of other work as well."
00:56:21,00:56:23,"Oh, yeah, yeah, yeah."
00:56:23,00:56:24,"Yeah, yeah, that's true."
00:56:24,00:56:27,"But no, do get yourself the Mary Roach library"
00:56:27,00:56:30,because it's the best selection of non-fiction books
00:56:30,00:56:31,that you can get phenomenal.
00:56:31,00:56:34,"So if you want to get through to us, by the way,"
00:56:34,00:56:38,"podcast@QI.com is our email, send all your best facts"
00:56:38,00:56:41,because we pick those out and they go towards Little Fish
00:56:41,00:56:44,"or a Monday show, or if you want to mention anything"
00:56:44,00:56:47,that you think should be brought up on our secret mailbag show
00:56:47,00:56:50,"called Drop Us Align, which is part of Club Fish,"
00:56:50,00:56:52,which you'll find if you go to Patreon.
00:56:52,00:56:54,And send that stuff there because Andy picks out the best ones
00:56:54,00:56:57,and we use them for both of those shows.
00:56:57,00:56:59,"So otherwise, just come back here next week."
00:56:59,00:57:02,"Big thank you, as ever, to our production team,"
00:57:02,00:57:05,"Lee Engley and Ethan Ruperallia, as well as the rest"
00:57:05,00:57:07,of the Fish Busters.
00:57:07,00:57:08,And that's it.
00:57:08,00:57:12,"In the words of the Washington State Model, bye and bye."
00:57:12,00:57:14,[LAUGHTER]
00:57:14,00:57:17,[MUSIC PLAYING]
00:57:17,00:57:21,[MUSIC PLAYING]
00:57:21,00:57:23,(upbeat music)
00:57:23,00:57:26,(upbeat music)
